"id","question_text","opt1","opt2","opt3","opt4","reason1","reason2","reason3","reason4","concept","prereqs","a_vector","d_param","correct_option","status","review_notes","content_validated","misconception_validated","concept_id","prereq_ids","skill_vector","question_type","difficulty_tier","estimated_time_sec","item_exposure_limit","version","z1","z2","z3","z4"
"NCERT_ChargeDensity_04","The ionic potential (charge/radius) of Be²⁺ is much higher than that of Mg²⁺. This explains why:","Be²⁺ has a greater tendency to form covalent compounds.","Be²⁺ forms more ionic compounds than Mg²⁺.","Be²⁺ is less polarizing than Mg²⁺.","Be²⁺ has a larger radius than Mg²⁺.","Correct. High charge density allows Be²⁺ to polarize anions, leading to covalent bonding.","Incorrect. Higher ionic potential leads to more covalent character.","Incorrect. Be²⁺ is more polarizing.","Incorrect. Be²⁺ has a smaller radius.","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","1","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","85","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_ChargeDensity_05","Which of the following trends in ionic potential is correct down a group?","First increases then decreases","Remains constant","Decreases","Increases","Incorrect.","Incorrect.","Correct. As we go down a group, ionic radius increases significantly while charge remains the same, so charge density decreases.","Incorrect.","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","3","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","50","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_ChargeDensity_06","The high charge density of Al³⁺ is responsible for:","Its ability to form [Al(H₂O)₆]³⁺ which is acidic in water.","Its low melting point.","Its metallic luster.","Its high electrical conductivity.","Correct. Al³⁺ has high polarizing power; it polarizes water molecules, making the hydrated ion acidic.","Incorrect. Al has high melting point.","Incorrect. Metallic luster is due to free electrons.","Incorrect. Conductivity is due to free electrons in metal, not directly charge density.","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.9","1","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","core","75","100","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_ChargeDensity_07","The ionic potential of Li⁺ is higher than that of Na⁺ because:","Li⁺ has a lower charge.","Li⁺ has a smaller radius.","Li⁺ has a higher charge.","Li⁺ has a larger radius.","Incorrect. Both have +1 charge.","Correct. Smaller radius for the same charge gives higher charge density.","Incorrect. Both have +1 charge.","Incorrect. Li⁺ has smaller radius.","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","2","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","65","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_ChargeDensity_08","The diagonal relationship between Li and Mg is explained by their:","Similar electronic configurations","Similar electronegativities","Similar ionic potentials (charge/radius)","Similar atomic numbers","Incorrect. Li has 2s¹, Mg has 3s².","Incorrect. Electronegativities are similar but not the primary reason.","Correct. Li⁺ and Mg²⁺ have similar charge/radius ratios, leading to similar polarizing power and chemical behavior.","Incorrect. Li (Z=3), Mg (Z=12).","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-0.8","3","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","core","65","100","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_ChargeDensity_09","Which of the following statements about ionic potential is correct?","It is inversely proportional to ionic charge.","It is independent of both charge and radius.","It is directly proportional to ionic radius.","It is directly proportional to ionic charge and inversely proportional to radius.","Incorrect. It is directly proportional to charge.","Incorrect. It depends on both.","Incorrect. It is inversely proportional to radius.","Correct. Ionic potential = charge / radius, so higher charge and smaller radius increase it.","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","4","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","80","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_ChargeDensity_10","A cation with high ionic potential will tend to:","Form ionic bonds easily.","Have a low charge.","Polarize anions and increase covalent character.","Have a large radius.","Incorrect. High ionic potential leads to covalent character, not purely ionic.","Incorrect. High ionic potential often involves high charge.","Correct. High charge density distorts the electron cloud of anions, leading to covalent bonding.","Incorrect. High ionic potential means small radius or high charge.","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","3","reviewed","","True","True","Charge Density (Z/r) and Ionic Potential","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","60","150","1.0","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"NCERT_Lattice_01","What is lattice energy?","The energy released when one mole of an ionic solid dissolves in water.","The energy required to vaporize one mole of an ionic solid.","The energy released when gaseous ions combine to form one mole of an ionic solid.","The energy required to separate one mole of an ionic solid into its gaseous ions.","Incorrect. This describes hydration enthalpy, not lattice energy.","Incorrect. This is vaporization enthalpy, not lattice energy.","Incorrect. This describes the reverse process (lattice formation). Lattice energy is defined as the energy released upon formation, but often given as a positive value for dissociation. The standard IUPAC definition is the energy required to separate one mole of solid into gaseous ions. Option 3 is the correct definition.","Correct. Lattice energy is the energy required to completely separate one mole of an ionic compound into its gaseous ions. It is always positive.","Lattice Energy","Charge Density (Z/r) and Ionic Potential","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","4","reviewed","","True","True","Lattice Energy","Charge Density (Z/r) and Ionic Potential","[0, 0, 1]","conceptual","easy","100","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_Lattice_02","Which of the following factors primarily determines the magnitude of lattice energy of an ionic compound?","Both charge and size of the ions","The nature of the solvent","Charge on the ions only","Size of the ions only","Correct. Lattice energy is directly proportional to the product of ionic charges and inversely proportional to the sum of ionic radii (Kapustinskii equation).","Incorrect. Solvent affects solubility, not lattice energy of the pure solid.","Incorrect. Charge alone is not enough; size also matters.","Incorrect. Size alone is not enough; charge also matters.","Lattice Energy","Charge Density (Z/r) and Ionic Potential","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","1","reviewed","","True","True","Lattice Energy","Charge Density (Z/r) and Ionic Potential","[0, 0, 1]","conceptual","easy","75","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_Lattice_03","Among the following, which compound has the highest lattice energy?","KBr","CaO","MgO","NaCl","Incorrect. KBr has +1/-1 and large ions, so lowest lattice energy.","Incorrect. CaO also has +2/-2 but Ca²⁺ is larger than Mg²⁺, so lattice energy is lower than MgO.","Correct. MgO has +2/-2 charges and small radii (Mg²⁺ and O²⁻), leading to very high lattice energy.","Incorrect. NaCl has +1/-1 charges and moderate radii.","Lattice Energy","Charge Density (Z/r) and Ionic Potential","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","0.0","3","reviewed","","True","True","Lattice Energy","Charge Density (Z/r) and Ionic Potential","[0, 0, 1]","conceptual","core","50","100","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_02","Which of the following orbital overlaps would result in a pi (π) bond?","p-p overlap sidewise","s-s overlap","s-p overlap along the internuclear axis","p-p overlap end-to-end","Correct. Sidewise overlap of two p-orbitals (or p-d, d-d) perpendicular to the internuclear axis results in a pi bond.","Incorrect. s-s overlap is always sigma.","Incorrect. End-to-end p-p or s-p along the axis gives sigma bond.","Incorrect. End-to-end p-p overlap gives a sigma bond.","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","1","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","60","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_03","Which statement correctly compares the strength of sigma and pi bonds?","Both bonds have equal strength.","Pi bonds are generally stronger than sigma bonds.","Sigma bonds are generally stronger than pi bonds.","The strength depends only on the atoms involved, not on bond type.","Incorrect. Sigma bonds are typically stronger.","Incorrect. Sidewise overlap in pi bonds is less effective, making them weaker.","Correct. Sigma bonds have greater orbital overlap and thus are stronger than pi bonds.","Incorrect. While atomic size affects strength, for the same atoms, sigma bonds are stronger than pi bonds.","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","3","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","80","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_04","A double bond consists of:","One sigma bond and one pi bond","Two pi bonds","Two sigma bonds","One sigma bond and two pi bonds","Correct. A double bond has one sigma (from end-to-end overlap) and one pi (from sidewise overlap).","Incorrect. A double bond has one pi, not two.","Incorrect. Two sigma bonds cannot form between the same pair of atoms due to geometry.","Incorrect. That is a triple bond (one sigma + two pi).","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.2","1","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","55","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_05","Which of the following molecules contains both sigma and pi bonds?","C₂H₄","H₂","CH₄","NH₃","Correct. Ethene (C₂H₄) has a C=C double bond consisting of one sigma and one pi bond, plus C–H sigma bonds.","Incorrect. H₂ has only a sigma bond (s-s overlap).","Incorrect. CH₄ has only sigma bonds (C–H).","Incorrect. NH₃ has only sigma bonds (N–H).","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","1","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","45","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_06","The electron density in a pi bond is located:","Around the nuclei in a spherical distribution","Between the nuclei only","Above and below the plane containing the nuclei","Along the internuclear axis","Incorrect. That describes an s-orbital.","Incorrect. That is characteristic of sigma bonds.","Correct. Pi bonds have electron density concentrated above and below the internuclear axis (or on either side of the line joining the nuclei).","Incorrect. That describes a sigma bond.","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.1","3","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","65","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_07","Which of the following overlaps will not result in a sigma bond?","s-s","p-p sidewise","p-p end-to-end","s-p along the axis","Incorrect. s-s overlap is always sigma.","Correct. Sidewise p-p overlap gives a pi bond, not sigma.","Incorrect. End-to-end p-p gives sigma.","Incorrect. s-p along the axis gives sigma.","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","2","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","50","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_SigmaPi_08","In the formation of a pi bond, the overlapping orbitals must be:","Oppositely oriented","Collinear with the internuclear axis","Parallel to each other and perpendicular to the internuclear axis","At an angle of 60° to each other","Incorrect. Orientation is not about being opposite.","Incorrect. That describes sigma bond formation.","Correct. For sidewise overlap, the orbitals (usually p or d) are parallel and their axes are perpendicular to the line joining the nuclei.","Incorrect. That is not a standard overlap geometry.","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","-1.0","3","reviewed","","True","True","Sigma and Pi Bonding in Molecular Orbitals","None (Foundation Concept)","[0, 0, 1]","conceptual","easy","75","150","1.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
